Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,HUDSON PRESERVE BLDG 25 #1,2507 Brooke Cir,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.73454,-73.72825,8/8/23,143272,8/8/23 0:21,,,,8/15/19,J1772
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,,New York,NY,10003,,212-995-1940  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.731257,-73.992101,10/6/22,115194,1/18/23 15:15,P,,,1/21/16,J1772 TESLA
ELEC,EVolveNY Latham,204 Wade Rd Extension,,Latham,NY,12110,,855-900-7584,E,,Public,24 hours daily,,,,4,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,42.757552,-73.778133,8/8/23,206391,8/8/23 1:01,,,,2/15/22,CHADEMO J1772COMBO
ELEC,KEELER STATION 03,1111 Troy Schenectady Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.767352,-73.812499,8/8/23,190453,8/8/23 0:38,,,,5/31/21,J1772
ELEC,JAMESTOWN BPU PREND.4TH #2,325 E 4th St,,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097733,-79.23767,8/8/23,214277,8/8/23 0:46,,,,4/19/22,CHADEMO J1772COMBO
ELEC,CANDLE PARK-02,3607 NY-434,,Vestal,NY,13850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097802,-75.985312,8/8/23,222472,8/8/23 0:47,,,,7/2/22,J1772
ELEC,BURNS MGT SHERWOOD 1,19-21 Wells St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.087137,-73.79215,8/8/23,120967,8/8/23 0:18,,,,3/27/19,J1772
ELEC,Town of Waddington,121 Lincoln Ave,,Waddington,NY,13694,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,44.863388,-75.202879,8/8/23,123061,8/8/23 1:07,,,,4/1/19,J1772
ELEC,WARRENCOUNTY DPW 2,1344 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.359015,-73.701099,8/8/23,150258,8/8/23 0:25,,,,12/17/19,J1772
ELEC,HAMPTON INN STATION 2,1120 South Ave,,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612688,-74.178948,8/8/23,181662,8/8/23 0:33,,,,1/27/21,J1772
ELEC,Morty's Oyster Stand - Tesla Destination,2167 Montauk Hwy,,Montauk,NY,11954,,631-668-8355  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.002714,-72.031445,10/6/22,150610,1/18/23 15:15,P,,,8/28/19,TESLA
ELEC,TPWC TPWC 10,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714041,-73.93523,8/8/23,227772,8/8/23 0:40,,,,9/17/22,J1772
ELEC,101 E 78th St,101 E 78th St,,New York,NY,10075,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.774878,-73.960671,8/8/23,194170,8/8/23 1:13,,,,8/21/21,J1772
ELEC,FAIRGROUND VILL STATION 1,36 Lilith Fair,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.01063,-73.8644,8/8/23,201762,8/8/23 0:40,,,,11/30/21,J1772
ELEC,Icon Parking 202 E 18th Street - Tesla Destination,202 E 18th St,,Manhattan,NY,10003,,212-473-9869  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735496,-73.985024,10/6/22,150570,1/18/23 15:15,P,,,3/31/19,TESLA
ELEC,STONY BROOK UNV STADIUM,Stadium Road Lot,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.918106,-73.123368,8/7/23,162460,8/7/23 23:58,,,,6/12/20,J1772
ELEC,Koester Associates,3101 Seneca Turnpike,,Canastota,NY,13032,,315-697-3800,E,,Public - Card key at all times,Open during business hours 8am -5pm M-F; need to enter building to receive code to use stations,,,2,,,Non-Networked,,GPS,43.067553,-75.771594,3/8/23,187160,3/8/23 17:16,P,,,3/22/21,J1772
ELEC,Standard Parking Pierepoint Plaza - Tesla Destination,300 Cadman,,Brooklyn,NY,11201,,800-836-6666  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.695115,-73.990993,10/6/22,114896,1/18/23 15:15,P,,,5/24/18,J1772 TESLA
ELEC,Towne Centre at Somers,325 Route 100,,Somers,NY,10589,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.32539,-73.686843,8/7/23,228617,8/7/23 23:56,,,,3/7/18,CHADEMO J1772COMBO
ELEC,NATIONAL GRID COVANTA ENERGY,5801 Rock Cut Rd,,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.00504,-76.116311,8/8/23,162204,8/8/23 0:14,,,,6/12/20,J1772
ELEC,WW BMW WWBMW 2,125 NY-59,,Nanuet,NY,10954,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.107337,-74.037243,8/8/23,224589,8/8/23 0:18,,,,7/29/22,J1772
ELEC,854ELLICOTT 854 ELLICOTT 6,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901752,-78.867526,8/8/23,180113,8/8/23 0:14,,,,1/27/21,J1772
ELEC,Icon Parking OMNI - Tesla Destination,143-159 W 68th St,,New York,NY,10023,,212-874-9664  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.77592,-73.98313,10/6/22,115015,1/18/23 15:15,P,,,10/17/18,J1772 TESLA
ELEC,iPark - 67th Street,3 East 67th Street,Located on 67th St between 5th Ave & ||Madison Ave. Attendant will assist in ||charging vehicle.  Parking rates apply. ||Inquire within.||,New York,NY,10065,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.769134,-73.968707,6/21/23,190532,6/21/23 0:01,,,,6/1/21,J1772
ELEC,Custer Observatory - Tesla Destination,1115 Main Bayview Rd,,Southold,NY,11971,,631-765-2626  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.051979,-72.434844,10/6/22,152628,1/18/23 15:15,P,,,10/11/19,TESLA
ELEC,Queensboro Hall,80-25 126th St,,Queens,NY,11415,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.714376,-73.826095,8/8/23,123134,8/8/23 1:07,,,,4/1/19,J1772
ELEC,SUNY ADIRONDACK SUNY ACC 1.4,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355163,-73.654071,8/8/23,181426,8/8/23 0:32,,,,1/27/21,J1772
ELEC,BURNS MGT OXFORD 4,6203 Johnston Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.685296,-73.870736,8/8/23,173864,8/8/23 0:14,,,,1/27/21,J1772
ELEC,MUNICIPAL LOT VOH LOT,20 Payne St,,Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.827,-75.542481,8/8/23,162367,8/8/23 0:09,,,,6/12/20,J1772
ELEC,"Home2 Suites by Hilton Rochester Henrietta, NY - Tesla Destination",999 Jefferson Rd,,Rochester,NY,14623,,585-272-0090  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.086614,-77.611179,10/6/22,115228,1/18/23 15:15,P,,,12/1/17,J1772 TESLA
ELEC,NYC FLEET DPR_ICAHN_3_L3,10 Central Rd,,New York,NY,10035,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7923,-73.92468,8/8/23,181932,8/8/23 0:30,,,,1/27/21,CHADEMO J1772COMBO
ELEC,Audi New Rochelle,2 Harrison st,,New Rochelle,NY,10802,,888-998-2546,E,,Public,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.912149,-73.778914,6/20/23,213860,6/20/23 0:10,,,,4/12/22,J1772
ELEC,STONELEIGH CHARGEPOINT1,76 Stoneleigh Plaza,,Bronxville,NY,10708,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.94335,-73.836205,8/8/23,235768,8/8/23 0:40,,,,11/6/22,J1772
ELEC,iPark NYC E 77th Street - Tesla Destination,165 E 77th St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773415,-73.959234,10/6/22,115028,1/18/23 15:15,P,,,5/15/15,J1772 TESLA
ELEC,14 Plaza Drive,14 Plaza Dr,,Latham,NY,12110,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.76865,-73.75889,7/12/22,223301,2/14/23 15:54,P,,,6/6/22,J1772
ELEC,BROAD MANAGMENT STATION 1,70 Hatfield Ln,,Goshen,NY,10924,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.397857,-74.341739,8/8/23,197067,8/8/23 0:40,,,,10/2/21,J1772
ELEC,City Parking RL Mercer Street - Tesla Destination,40 Mercer St,,New York,NY,10025,,212-219-3413  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721437,-74.001238,10/6/22,115118,1/18/23 15:15,P,,,6/16/17,J1772 TESLA
ELEC,NATIONAL GRID GLENS FALLS,126 South St,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.305308,-73.649371,8/8/23,162218,8/8/23 0:14,,,,6/12/20,J1772
ELEC,854ELLICOTT 134 HIGH ST 8,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901008,-78.863697,8/8/23,181849,8/8/23 0:34,,,,1/27/21,J1772
ELEC,MB ROCHESTER NY STATION 1,4296 W Henrietta Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.066135,-77.646545,8/8/23,203086,8/8/23 0:43,,,,12/28/21,J1772
ELEC,Quik Park Hudson 180 LLC - Tesla Destination,180 Riverside Blvd,,New York,NY,10069,,212-352-0514  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.778412,-73.988294,10/6/22,115033,1/18/23 15:15,P,,,11/20/15,J1772 TESLA
ELEC,STPETERHOSPITAL EV STATION #3,315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654878,-73.802375,8/8/23,212980,8/8/23 0:45,,,,3/27/22,J1772
ELEC,TPWC TPWC 6A,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714246,-73.936003,8/8/23,227767,8/8/23 0:40,,,,9/17/22,J1772
ELEC,DEER PARK TANGER EV 2,152 The Arches Cir,,Deer Park,NY,11729,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.762397,-73.305471,8/8/23,180161,8/8/23 0:01,,,,1/27/21,J1772
ELEC,S.A.N.Y. PARKING 1,160 School Ln,,Frankfort,NY,13340,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.07612,-75.16907,8/8/23,180881,8/8/23 0:31,,,,1/27/21,J1772
ELEC,Galleries of Syracuse,147 Onondaga Ave,,Syracuse,NY,13204,,518-691-3119,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.045392,-76.151409,7/12/22,189515,2/14/23 15:54,P,,,6/30/21,J1772
ELEC,Rip Van Winkle,149 Blue Mountain Rd,,Saugerties,NY,12477,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.08825,-74.02181,7/12/22,223104,2/14/23 15:54,P,,,10/28/21,J1772
ELEC,IBEW 325 STATION 1,142 Corporate Dr,,Binghamton,NY,13904,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.101268,-75.817186,8/8/23,162151,8/8/23 0:16,,,,6/12/20,J1772
ELEC,PRESHYUN TOY1,756 E Chester St,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.95685,-73.99043,8/8/23,254422,8/8/23 0:50,,,,2/23/23,J1772
ELEC,MAGUIRE HYUNDAI CPE250 #2,1910 Alvin Rd,,Grand Island,NY,14072,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.011348,-78.96849,8/8/23,202142,8/8/23 0:43,,,,12/8/21,CHADEMO J1772COMBO
ELEC,Adirondack Health Center,2233 State Rte 86,,Saranac Lake,NY,12983,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,44.345519,-74.143467,8/8/23,202637,8/8/23 1:07,,,,12/13/21,J1772
ELEC,BUFFALO STATE EV STATION 1,1300 Elmwood Ave.,,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.933556,-78.884528,8/8/23,191382,8/8/23 0:38,,,,6/23/21,J1772
ELEC,Holiday Inn Utica (Burrstone Inn),1777 Burrstone Rd,,New Hartford,NY,13413,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.094105,-75.284895,8/8/23,195713,8/8/23 1:07,,,,9/3/21,J1772
ELEC,Hamilton College-Field House,3 Loop Rd,,Clinton,NY,13323,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.056285,-75.407509,8/8/23,230895,8/8/23 1:08,,,,9/30/22,J1772
ELEC,HVCC Child Care,80 Vandenburgh Ave,,Troy,NY,12180,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.69276,-73.67845,7/12/22,223133,2/14/23 15:54,P,,,12/2/21,J1772
ELEC,Auto Outlets of Wolcott,5671 Whiskey Hill Rd,,Wolcott,NY,14590,,,E,,Public,24 hours daily,,,4,,,SWTCH,https://swtchenergy.com/,200-8,43.20849,-76.81521,3/8/23,251744,3/8/23 17:16,P,,,8/24/22,J1772
ELEC,GENESEO E PARK LEFT,4431 Genesee Valley Plaza Rd,,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.798218,-77.783509,8/8/23,224228,8/8/23 0:47,,,,7/22/22,J1772
ELEC,BETHEL BETHEL,3586 State Rte 55,,Kauneonga Lake,NY,12749,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.685982,-74.830789,8/8/23,162325,8/8/23 0:10,,,,6/12/20,J1772
ELEC,CT4021-COURTHSE FRANKLINCOCOURT,355 W Main St,,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.84974,-74.295105,8/8/23,145534,8/8/23 0:23,,,,9/26/19,J1772
ELEC,532 Neptune Upper Parking,532 Neptune Ave,"Marsha Rapaport Wy (East), Neptune Ave (north)",New York,NY,11211,,917-444-0583,E,,Public,24/7,A APPLE_PAY CREDIT D Debit M V,,8,,,Non-Networked,,200-8,40.57978,-73.97439,,302532,8/8/23 17:24,J,,,,J1772
ELEC,"Lerner NYC Station Plaza (Port Jefferson Station, NY)",5145 Nesconset Highway,,Port Jefferson Station,NY,11776,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.92417,-73.04291,8/8/23,260443,8/8/23 1:02,,,,5/6/23,J1772COMBO
ELEC,BETHLEHEM EV ELM PARK PUBLIC,261 Elm Ave,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.599927,-73.839915,8/8/23,171218,8/8/23 0:34,,,,1/9/21,J1772
ELEC,BMW S. ALBANY STATION 01,521-641 US-9W,,Glenmont,NY,12077,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.588972,-73.797298,8/7/23,162451,8/7/23 23:58,,,,6/12/20,J1772
ELEC,Longview Parking Garage,11 Longview Ave,"South of E Post Rd. Located at northeast corner of garage, ground level",White Plains,NY,10601,,914-422-1391  866-816-7584,E,,Public,24 hours daily; pay lot,,,2,,,Non-Networked,,200-9,41.026867,-73.767674,3/8/23,65275,3/8/23 17:16,SG,,,7/23/14,J1772
ELEC,575 1st Ave,575 1st Ave,,New York,NY,10016,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.74282,-73.97438,11/10/22,233092,2/14/23 15:54,P,,,7/28/22,J1772
ELEC,Russell Sage College,96 1st St,,Troy,NY,12180,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.72673,-73.69314,7/12/22,223118,2/14/23 15:54,P,,,12/9/21,J1772
ELEC,854ELLICOTT 589ELLICOTT3 CS,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.896143,-78.868544,8/8/23,181841,8/8/23 0:34,,,,1/27/21,J1772
ELEC,The Shops at Nanuet,75 S Middletown Rd,,Nanuet,NY,10954,,877-455-3833,E,,Public,24 hours daily,,,,6,,eVgo Network,https://www.evgo.com/,GPS,41.09426,-74.01316,8/7/23,228813,8/7/23 23:57,,,,5/16/19,CHADEMO J1772COMBO
ELEC,del Lago Resort and Casino - Tesla Supercharger,1133 Route 414,,Waterloo,NY,13165,,877-798-3752,E,,Public,24 hours daily,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,42.969252,-76.846005,7/1/23,102349,7/14/23 19:41,P,,,9/1/17,TESLA
ELEC,RRH CLIFTON LEFT 1,2 Coulter Rd,,Clifton Springs,NY,14432,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.959843,-77.135293,8/8/23,174408,8/8/23 0:21,,,,1/27/21,J1772
ELEC,Travelers Parking,160 W 10th Street,Located between 7th Ave & Waverly ||Place. Attendant will assist in ||charging vehicle.  Parking rates apply.||,New York,NY,10014,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.73491,-74.001634,6/21/23,187817,6/21/23 0:01,,,,4/20/21,J1772
ELEC,Lake Mohonk,1000 Mountain Rest Road,These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.,New Paltz,NY,12561,,800-663-5633,E,,Public,24 hours daily,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,41.769287,-74.1571,6/21/23,148083,6/21/23 0:03,,,,5/19/15,J1772
ELEC,U OF R AOC 11,10 Miracle Mile Dr,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.081525,-77.633514,8/8/23,251964,8/8/23 0:52,,,,1/25/23,J1772
ELEC,The Wedge,633 Mount Sinai-Coram Rd,,Mt Sinai,NY,11766,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.933917,-73.00958,8/8/23,123126,8/8/23 1:07,,,,4/1/19,J1772
ELEC,The Roundhouse,10 E Main St,,Beacon,NY,12508,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.50262,-73.96072,2/13/23,252710,2/14/23 15:54,P,,,12/21/22,J1772
ELEC,Mohawk Parking Ramp,477 Washington St,,Buffalo,NY,14203,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.887326,-78.872146,8/8/23,105187,8/8/23 1:07,,,,10/1/18,J1772
ELEC,Gregoris Motors,555 W Merrick Rd,,Valley Stream,NY,11580,,516-825-8700,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,40.670497,-73.717206,6/9/20,44201,2/15/23 22:45,P,,,11/30/11,J1772
ELEC,117 South Main,117 S. Main St,,Syracuse,NY,13212,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.13471,-76.12919,7/12/22,223225,2/14/23 15:54,P,,,1/26/22,J1772
ELEC,799 SENECA STATION 14,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.875099,-78.847289,8/8/23,191253,8/8/23 0:39,,,,6/19/21,J1772
ELEC,SAVARINO COMPAN BRL 3,"BRL Parking Lot, closest to Building 1 South",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863736,-78.868086,8/8/23,164157,8/8/23 0:28,,,,7/11/20,J1772
ELEC,Hamlin Beach State Park Camping,1 Hamlin Beach State Park,,Hamlin,NY,14464,,585-964-2462,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,43.357296,-77.950809,4/6/23,256127,4/6/23 17:17,P,,,3/9/23,J1772
ELEC,RRH UNITY POB 1,1561 Long Pond Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.19095,-77.70397,8/8/23,174811,8/8/23 0:23,,,,1/27/21,J1772
ELEC,CNB VICTOR EV STATION 2,61 W Main St,,Victor,NY,14564,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.982955,-77.411641,8/8/23,261263,8/8/23 0:48,,,,5/24/23,J1772
ELEC,The Beltrone Living Center,6 Winners Cir,,Albany,NY,12205,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.71836,-73.79525,9/14/22,225116,2/14/23 15:54,P,,,7/26/22,J1772
ELEC,Quik Park Little West LLC - Tesla Destination,70 Little West St,,New York,NY,10280,,212-349-8316  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.70663,-74.016916,10/6/22,115179,1/18/23 15:15,P,,,5/21/15,J1772 TESLA
ELEC,Price Chopper,1060 Madison Ave,,Albany,NY,12208,,518-438-6241,E,,Public,24 hours daily; maximum stay of 2 hours,,,2,,,Non-Networked,,200-9,42.664671,-73.790463,3/8/23,68579,3/8/23 17:16,P,,,5/1/15,J1772
ELEC,Sylvan Kissena Garage LLC - Tesla Destination,43-70 Kissena Blvd,,Flushing,NY,11355,,718-463-2070  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.753861,-73.823669,10/6/22,122481,1/18/23 15:15,P,,,11/30/18,TESLA
ELEC,iPark 247 N 7th Street - Tesla Destination,249 N 7th St,,Brooklyn,NY,11248,,929-337-8633  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.715954,-73.954681,10/6/22,114894,1/18/23 15:15,P,,,3/10/17,J1772 TESLA
ELEC,FC1225 2144 S#2,2144 Brighton Henrietta Town Line Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.095162,-77.61994,8/8/23,235343,8/8/23 0:50,,,,10/28/22,J1772
ELEC,CORP COMM 3 STATION 3 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604086,-74.179358,8/8/23,252135,8/8/23 0:33,,,,1/26/23,J1772
ELEC,Rapidpark 204 W 101st Street - Tesla Destination,204 W 101st St,,New York,NY,10025,,212-864-8605  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797359,-73.968718,10/6/22,115047,1/18/23 15:15,P,,,8/17/17,J1772 TESLA
ELEC,Fish Creek Pond Ampitheatre,4523 NY-30,,Saranac Lake,NY,12983,,518-891-4560,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.307365,-74.365605,10/11/22,227694,2/14/23 15:54,P,,,9/13/22,J1772
ELEC,BETHLEHEM EV TOWNHALL PUBLIC,445 Delaware Ave.,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.620461,-73.839323,8/8/23,166770,8/8/23 0:32,,,,9/10/20,J1772
ELEC,ELLIS CHEVY LVL2 #2,551 E Main St,,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.85001,-74.28445,8/8/23,222224,8/8/23 0:47,,,,6/30/22,J1772
ELEC,Lexington-Grove East Garage,100 Main St,Turn right from Main St. Entrance. EVSE facing Dr. Martin Luther King Jr Blvd,White Plains,NY,10601,,914-422-1392,E,,Public,24 hours daily,,,3,,,Non-Networked,,200-9,41.031464,-73.769946,6/14/22,65278,2/14/23 15:54,SG,,,7/16/14,J1772
